date,TAIKOUSDT,SCRTUSDT,AIXBTUSDT,AVAUSDT,KSMUSDT,IMXUSDT,RDNTUSDT,YGGUSDT,GRTUSDT,SAGAUSDT,TRBUSDT,COMPUSDT,PEPEUSDT,VTHOUSDT,ATAUSDT,XAIUSDT,WOOUSDT,TNSRUSDT,1000XECUSDT,DOTUSDT,JASMYUSDT,ZILUSDT,AGLDUSDT,KASUSDT,HOTUSDT,ZRXUSDT,AGIUSDT,WLDUSDT,ACXUSDT,ANKRUSDT
2025-07-17 09:00:00,0.4753,0.1909,0.18502,0.6388,16.09,0.5641,0.0255,0.1871,0.10626,0.3025,43.536,50.88,1.37467e-05,0.002155,0.05544,0.06508,0.08703,0.1492,0.02219,4.258,0.016916,0.01307,0.8007,0.09424,0.001056,0.2753,0.05667,1.1257,0.1725,0.0177
2025-07-17 10:00:00,0.4908,0.1882,0.17831,0.6346,15.95,0.5604,0.0252,0.187,0.10646,0.3018,43.6,50.53,1.3652e-05,0.002149,0.05509,0.06495,0.08641,0.1484,0.02203,4.236,0.016799,0.01297,0.7963,0.09354,0.001053,0.2743,0.0566,1.1224,0.1747,0.01763
2025-07-17 11:00:00,0.4988,0.188,0.17558,0.6343,15.91,0.557,0.02517,0.1859,0.10586,0.2995,43.072,50.26,1.36266e-05,0.002151,0.05486,0.06459,0.08595,0.1482,0.02199,4.228,0.016827,0.01293,0.792,0.09353,0.001048,0.2724,0.05619,1.1127,0.1734,0.01754
2025-07-17 12:00:00,0.4938,0.1879,0.1767,0.6327,15.98,0.5588,0.02527,0.186,0.1068,0.3048,43.299,50.83,1.37299e-05,0.002156,0.05495,0.0645,0.08679,0.1488,0.02205,4.258,0.017185,0.013,0.7991,0.09375,0.001045,0.2733,0.05646,1.1224,0.1723,0.01759
2025-07-17 13:00:00,0.4892,0.1859,0.17704,0.6291,15.74,0.5535,0.02527,0.1846,0.10547,0.3041,43.075,50.32,1.35548e-05,0.002146,0.05472,0.06436,0.08636,0.1473,0.02197,4.204,0.017089,0.0129,0.7955,0.09402,0.001043,0.2716,0.05601,1.1173,0.1692,0.01747
2025-07-17 14:00:00,0.4903,0.1882,0.1792,0.632,15.78,0.5562,0.02523,0.185,0.10578,0.3027,43.306,50.35,1.36668e-05,0.002147,0.05504,0.0646,0.08671,0.1474,0.02201,4.212,0.01714,0.01291,0.7966,0.09364,0.001051,0.2722,0.05587,1.124,0.1687,0.01755
2025-07-17 15:00:00,0.4901,0.1879,0.17743,0.6297,15.84,0.5515,0.02505,0.184,0.10498,0.3018,43.014,50.09,1.35152e-05,0.002145,0.05466,0.06419,0.08607,0.1473,0.02192,4.192,0.017071,0.01288,0.7935,0.09388,0.001047,0.2713,0.0557,1.1139,0.167,0.01751
2025-07-17 16:00:00,0.484,0.1854,0.17172,0.6234,15.56,0.543,0.02468,0.1812,0.10382,0.2906,42.28,49.25,1.32451e-05,0.002106,0.05326,0.06276,0.08494,0.1446,0.02179,4.143,0.017117,0.0127,0.7772,0.09272,0.001032,0.2679,0.05503,1.085,0.165,0.01712
2025-07-17 17:00:00,0.4904,0.1872,0.17311,0.6326,15.83,0.5491,0.02496,0.1837,0.10476,0.2973,42.753,49.89,1.3405e-05,0.002132,0.05396,0.06371,0.08613,0.1473,0.02192,4.194,0.017091,0.01284,0.7864,0.09353,0.001047,0.2713,0.05535,1.0964,0.1674,0.01733
2025-07-17 18:00:00,0.4934,0.1866,0.17248,0.6312,15.78,0.5477,0.02484,0.1828,0.10484,0.2965,42.598,49.7,1.33767e-05,0.00213,0.05402,0.0637,0.08627,0.1467,0.02197,4.195,0.017043,0.01283,0.7865,0.09313,0.001041,0.2721,0.05494,1.0948,0.1688,0.01742
2025-07-17 19:00:00,0.4894,0.184,0.16763,0.6206,15.54,0.5388,0.0245,0.1804,0.10318,0.2901,41.913,49.17,1.30279e-05,0.002098,0.0529,0.06246,0.08448,0.1441,0.02164,4.126,0.016694,0.01263,0.7712,0.09136,0.001023,0.2674,0.05417,1.0721,0.1651,0.01712
2025-07-17 20:00:00,0.4925,0.1845,0.17064,0.625,15.61,0.5433,0.02463,0.1803,0.10318,0.2919,42.113,49.07,1.31207e-05,0.00209,0.05303,0.0626,0.08476,0.1448,0.02174,4.132,0.016822,0.01263,0.7697,0.09146,0.001022,0.2677,0.05466,1.0793,0.1658,0.0172
2025-07-17 21:00:00,0.4965,0.1864,0.17266,0.6322,15.82,0.5525,0.0249,0.1836,0.10506,0.2957,42.676,49.52,1.32694e-05,0.002121,0.05375,0.0634,0.08614,0.1473,0.02196,4.213,0.017126,0.0129,0.78,0.09303,0.001047,0.2725,0.05502,1.1008,0.1684,0.0174
2025-07-17 22:00:00,0.4987,0.1871,0.17106,0.6393,16.02,0.5586,0.02505,0.1848,0.10621,0.2994,43.036,50.17,1.34057e-05,0.002148,0.05408,0.06401,0.08728,0.1485,0.02208,4.262,0.017305,0.01298,0.7892,0.09579,0.001052,0.2746,0.05554,1.1167,0.169,0.01753
2025-07-17 23:00:00,0.4979,0.1879,0.1703,0.6372,16.07,0.5551,0.02498,0.1834,0.10651,0.2963,42.713,50.15,1.33808e-05,0.00215,0.05401,0.06311,0.08674,0.147,0.02212,4.262,0.017327,0.01294,0.7895,0.09366,0.001051,0.275,0.05493,1.108,0.1692,0.01747
2025-07-18 00:00:00,0.5245,0.1898,0.17427,0.6462,16.52,0.5655,0.02533,0.1877,0.10821,0.3018,43.74,50.97,1.36437e-05,0.002178,0.05491,0.06447,0.08834,0.1504,0.02235,4.356,0.017754,0.01316,0.7991,0.09586,0.001068,0.2788,0.05601,1.1275,0.1719,0.01773
2025-07-18 01:00:00,0.5188,0.1915,0.1768,0.6473,16.77,0.5737,0.02557,0.1916,0.10923,0.3059,44.427,51.62,1.37697e-05,0.0022,0.05527,0.06516,0.08932,0.1512,0.02249,4.42,0.017702,0.01331,0.8005,0.09762,0.001082,0.2839,0.05643,1.1547,0.1752,0.01794
2025-07-18 02:00:00,0.5224,0.1916,0.17711,0.6453,16.81,0.5801,0.02548,0.191,0.10925,0.3056,44.206,51.49,1.3757e-05,0.002192,0.05507,0.06523,0.08909,0.151,0.02245,4.401,0.017702,0.01326,0.7984,0.09877,0.001076,0.2816,0.05617,1.1447,0.1756,0.01804
2025-07-18 03:00:00,0.5276,0.1909,0.17527,0.6537,16.92,0.604,0.02556,0.1924,0.10997,0.3065,44.417,52.22,1.37386e-05,0.002208,0.05525,0.06567,0.08949,0.1514,0.02244,4.441,0.017851,0.01331,0.8046,0.09872,0.001083,0.2819,0.05643,1.1496,0.1752,0.01803
2025-07-18 04:00:00,0.5314,0.1941,0.17675,0.657,17.28,0.6158,0.02597,0.1958,0.11279,0.31,45.259,54.1,1.4005e-05,0.002236,0.05589,0.06689,0.09165,0.1528,0.02272,4.511,0.018151,0.01351,0.8171,0.09823,0.001101,0.2879,0.05747,1.1797,0.1794,0.01828
2025-07-18 05:00:00,0.53,0.1963,0.17976,0.6658,17.81,0.6198,0.02623,0.1991,0.1142,0.314,45.717,54.45,1.43109e-05,0.002259,0.05665,0.06773,0.09238,0.1556,0.02327,4.624,0.018427,0.01363,0.8231,0.09932,0.001113,0.2908,0.05858,1.2001,0.1845,0.01845
2025-07-18 06:00:00,0.5246,0.1951,0.17882,0.6628,17.71,0.6185,0.02601,0.198,0.11356,0.3136,45.619,54.22,1.4183e-05,0.002238,0.05655,0.06748,0.09244,0.1543,0.02304,4.568,0.017884,0.01359,0.8279,0.09877,0.00111,0.2894,0.05858,1.1993,0.1832,0.01836
2025-07-18 07:00:00,0.5193,0.1927,0.17363,0.6495,17.18,0.6044,0.02562,0.194,0.11193,0.307,45.215,53.28,1.38027e-05,0.002182,0.05603,0.06591,0.09087,0.1508,0.02258,4.491,0.017322,0.01334,0.8114,0.09771,0.001089,0.2839,0.05735,1.1714,0.1803,0.01809
2025-07-18 08:00:00,0.5196,0.1925,0.17203,0.652,17.02,0.6137,0.02559,0.1934,0.11234,0.3062,45.496,54.47,1.37234e-05,0.002181,0.05637,0.06572,0.09066,0.1511,0.0226,4.443,0.0176,0.01336,0.8131,0.0967,0.001105,0.286,0.05722,1.1642,0.1814,0.01805
2025-07-18 09:00:00,0.5195,0.1941,0.17325,0.6538,17.19,0.6226,0.02568,0.1948,0.11293,0.3117,45.528,53.62,1.37947e-05,0.002197,0.05656,0.06624,0.09114,0.1521,0.02276,4.456,0.017792,0.01348,0.8189,0.09736,0.001096,0.288,0.05831,1.1777,0.184,0.01826
2025-07-18 10:00:00,0.521,0.1946,0.1729,0.6546,17.1,0.6167,0.02566,0.1943,0.11278,0.3102,45.573,53.41,1.36774e-05,0.002199,0.05619,0.0656,0.09065,0.1529,0.02283,4.474,0.017829,0.01347,0.8181,0.09743,0.001092,0.2874,0.05839,1.1662,0.185,0.01828
2025-07-18 11:00:00,0.5195,0.1929,0.17152,0.6549,16.97,0.6072,0.02547,0.1923,0.11155,0.3065,44.957,52.85,1.34817e-05,0.002182,0.05567,0.06518,0.09031,0.1516,0.02279,4.433,0.017729,0.01335,0.8273,0.09607,0.001088,0.2861,0.05746,1.1579,0.1821,0.01818
2025-07-18 12:00:00,0.5244,0.1955,0.1786,0.6644,17.15,0.617,0.02588,0.1965,0.11351,0.3147,45.754,53.49,1.37896e-05,0.00223,0.05679,0.0669,0.09216,0.1549,0.02295,4.475,0.018042,0.01354,0.8346,0.09742,0.001102,0.2899,0.05834,1.1929,0.1867,0.01839
2025-07-18 13:00:00,0.5209,0.1948,0.17638,0.6548,16.93,0.6143,0.02564,0.1952,0.11286,0.3101,45.167,52.96,1.37486e-05,0.002213,0.05644,0.06593,0.09142,0.1538,0.02279,4.453,0.017833,0.01347,0.821,0.0966,0.0011,0.288,0.05813,1.1841,0.1907,0.01826
2025-07-18 14:00:00,0.5096,0.1913,0.17124,0.6496,16.75,0.6032,0.02518,0.1905,0.11044,0.2999,44.015,52.24,1.34869e-05,0.002161,0.05551,0.06417,0.08913,0.1498,0.02248,4.371,0.017225,0.01329,0.8101,0.09454,0.00108,0.2819,0.05708,1.1669,0.1821,0.01803
2025-07-18 15:00:00,0.506,0.1898,0.16925,0.639,16.52,0.5874,0.02487,0.1867,0.10822,0.2963,43.398,51.94,1.33055e-05,0.002131,0.05476,0.063,0.08794,0.1472,0.02226,4.298,0.017067,0.01308,0.8014,0.0932,0.001062,0.2792,0.065,1.1436,0.1787,0.0178
2025-07-18 16:00:00,0.5094,0.1908,0.16987,0.6454,16.68,0.5898,0.02508,0.1878,0.10869,0.2972,43.804,51.98,1.3372e-05,0.002147,0.05521,0.06353,0.08883,0.1485,0.02243,4.327,0.017086,0.01315,0.8101,0.09347,0.001071,0.2815,0.06357,1.1504,0.1842,0.01798
2025-07-18 17:00:00,0.5107,0.1912,0.17067,0.648,16.86,0.5919,0.02514,0.189,0.10947,0.2969,43.879,52.44,1.34213e-05,0.002152,0.0554,0.0636,0.08893,0.1482,0.0225,4.341,0.017249,0.0132,0.8147,0.09451,0.001071,0.2829,0.06314,1.151,0.1854,0.01806
2025-07-18 18:00:00,0.5093,0.1892,0.16821,0.6388,16.59,0.5845,0.02479,0.1867,0.10764,0.2926,43.146,51.63,1.32509e-05,0.002131,0.0546,0.06287,0.08779,0.1467,0.02239,4.277,0.01703,0.01305,0.8044,0.09349,0.001061,0.2802,0.0614,1.1354,0.1822,0.01788
2025-07-18 19:00:00,0.507,0.1904,0.16756,0.6375,16.57,0.5835,0.0248,0.1856,0.1074,0.2906,43.033,51.59,1.31963e-05,0.00213,0.05452,0.06265,0.08765,0.1463,0.02229,4.26,0.016875,0.01304,0.8059,0.09356,0.001058,0.2794,0.06285,1.1336,0.185,0.01792
2025-07-18 20:00:00,0.5027,0.1892,0.16561,0.6313,16.41,0.5784,0.02436,0.1819,0.10614,0.2873,42.112,51.11,1.29186e-05,0.002117,0.05372,0.0613,0.08601,0.1446,0.02215,4.211,0.016686,0.0129,0.7959,0.09195,0.001052,0.2763,0.06177,1.1236,0.1814,0.01774
2025-07-18 21:00:00,0.5031,0.19,0.16788,0.6349,16.39,0.5812,0.02449,0.1833,0.107,0.291,42.653,51.7,1.29942e-05,0.002137,0.05396,0.06202,0.08654,0.1458,0.02224,4.235,0.016862,0.01293,0.8023,0.09207,0.001048,0.2783,0.06051,1.1377,0.1804,0.01779
2025-07-18 22:00:00,0.5029,0.1885,0.16642,0.6336,16.12,0.5742,0.02424,0.1818,0.1062,0.2841,42.483,51.46,1.29584e-05,0.00211,0.05365,0.06136,0.08584,0.144,0.02196,4.195,0.016701,0.01278,0.799,0.09168,0.001045,0.2763,0.05993,1.1321,0.1779,0.01772
2025-07-18 23:00:00,0.5039,0.1889,0.16731,0.6406,16.29,0.58,0.02445,0.1827,0.10689,0.2871,42.85,51.53,1.29999e-05,0.002134,0.0541,0.06197,0.08669,0.1448,0.02217,4.231,0.016759,0.01286,0.8061,0.09217,0.00105,0.2787,0.06101,1.1398,0.1795,0.01787
2025-07-19 00:00:00,0.4881,0.1873,0.16378,0.6266,16.05,0.5718,0.02399,0.1786,0.10521,0.2795,41.94,50.4,1.27668e-05,0.00209,0.05276,0.0605,0.08523,0.1422,0.0219,4.169,0.016503,0.0127,0.7902,0.09107,0.001033,0.2738,0.05872,1.1076,0.1754,0.01748
2025-07-19 01:00:00,0.4944,0.1891,0.16598,0.6344,16.19,0.5762,0.02429,0.1812,0.10658,0.2834,42.04,50.83,1.29445e-05,0.002107,0.05353,0.06144,0.08634,0.1435,0.02204,4.203,0.016769,0.01284,0.7936,0.09167,0.001039,0.2766,0.0595,1.1201,0.1767,0.01757
2025-07-19 02:00:00,0.4967,0.1899,0.16673,0.6373,16.31,0.5817,0.02452,0.1816,0.10747,0.2866,42.582,51.19,1.32161e-05,0.002118,0.0536,0.06201,0.08657,0.1443,0.02213,4.244,0.016954,0.01291,0.8034,0.09251,0.001046,0.2783,0.06009,1.1452,0.1785,0.01764
2025-07-19 03:00:00,0.4994,0.1921,0.16863,0.6471,16.56,0.5928,0.02499,0.1858,0.10943,0.2937,43.387,51.9,1.3401e-05,0.002147,0.05433,0.06328,0.08804,0.1472,0.02219,4.296,0.0173,0.01311,0.8147,0.09347,0.001061,0.2823,0.06041,1.17,0.1807,0.01783
2025-07-19 04:00:00,0.4999,0.1925,0.16921,0.6467,16.71,0.6011,0.025,0.1858,0.10949,0.2924,43.476,51.93,1.35112e-05,0.002142,0.05463,0.06338,0.0881,0.1476,0.02242,4.316,0.017265,0.01314,0.8187,0.09359,0.001062,0.2833,0.05966,1.164,0.1835,0.01791
2025-07-19 05:00:00,0.4977,0.1917,0.16872,0.6408,16.69,0.6006,0.02487,0.1845,0.10904,0.2895,43.226,51.7,1.33867e-05,0.002138,0.05462,0.06285,0.08804,0.1462,0.02238,4.297,0.017138,0.01312,0.8108,0.09349,0.001054,0.2823,0.05983,1.1614,0.182,0.01783
2025-07-19 06:00:00,0.4935,0.1892,0.16753,0.6387,16.74,0.6072,0.02473,0.1842,0.10896,0.2886,43.025,51.62,1.3269e-05,0.002128,0.05417,0.06241,0.08784,0.145,0.02231,4.306,0.017044,0.01306,0.8048,0.09283,0.001055,0.2824,0.06075,1.1532,0.188,0.01775
2025-07-19 07:00:00,0.4914,0.1873,0.167,0.6381,16.61,0.5969,0.0246,0.1829,0.10816,0.2867,42.77,51.18,1.32227e-05,0.002125,0.05401,0.06216,0.08713,0.1447,0.02224,4.289,0.016926,0.01302,0.8011,0.0929,0.001054,0.2806,0.06017,1.1457,0.1908,0.01774
2025-07-19 08:00:00,0.4891,0.1864,0.16524,0.6344,16.5,0.5886,0.02451,0.1816,0.10748,0.2853,42.58,50.83,1.31837e-05,0.002114,0.05364,0.06189,0.08637,0.144,0.02252,4.278,0.016826,0.01296,0.797,0.09298,0.001046,0.2783,0.05993,1.1358,0.2092,0.01764
2025-07-19 09:00:00,0.491,0.187,0.16465,0.632,16.47,0.5855,0.0245,0.1814,0.10741,0.2866,42.484,50.67,1.31468e-05,0.002111,0.05373,0.06172,0.08622,0.1426,0.02283,4.281,0.016885,0.01291,0.7974,0.09301,0.001047,0.2779,0.05973,1.1413,0.2229,0.0176
2025-07-19 10:00:00,0.49,0.1871,0.16613,0.6316,16.49,0.5836,0.02439,0.1815,0.10748,0.2871,42.553,50.71,1.3193e-05,0.00212,0.05388,0.06185,0.08659,0.1425,0.0228,4.276,0.016853,0.01288,0.7979,0.09318,0.001047,0.2767,0.05973,1.1395,0.2189,0.01757
2025-07-19 11:00:00,0.4895,0.186,0.16525,0.6309,16.3,0.5816,0.02433,0.1805,0.10666,0.2865,42.355,50.34,1.30363e-05,0.002104,0.05347,0.0613,0.08592,0.1415,0.02251,4.234,0.016738,0.01275,0.792,0.09227,0.001043,0.2745,0.05852,1.13,0.2084,0.01752
2025-07-19 12:00:00,0.4903,0.1868,0.16586,0.6308,16.32,0.5854,0.0245,0.1811,0.10692,0.2882,42.553,50.57,1.31273e-05,0.00211,0.05387,0.06163,0.08645,0.1426,0.02252,4.253,0.016795,0.01285,0.7948,0.09263,0.001048,0.2764,0.05886,1.1337,0.197,0.01753
2025-07-19 13:00:00,0.4877,0.1858,0.16426,0.6281,16.19,0.5806,0.02433,0.1795,0.10612,0.2868,42.228,50.25,1.30284e-05,0.002102,0.05343,0.06107,0.08595,0.142,0.02253,4.224,0.016689,0.01275,0.7924,0.09253,0.00104,0.2747,0.05915,1.1262,0.1911,0.01745
2025-07-19 14:00:00,0.4833,0.1834,0.16026,0.6205,15.93,0.5726,0.02399,0.1769,0.10499,0.2811,41.756,49.69,1.28816e-05,0.002074,0.05282,0.06021,0.08453,0.1402,0.0238,4.176,0.016489,0.01257,0.7813,0.09102,0.001029,0.2718,0.05996,1.1117,0.1872,0.01721
2025-07-19 15:00:00,0.4857,0.1851,0.16263,0.6215,16.2,0.5806,0.02429,0.1795,0.10589,0.2866,42.167,50.2,1.30548e-05,0.002101,0.05329,0.06129,0.08534,0.1419,0.02301,4.224,0.016662,0.01268,0.7944,0.09229,0.001038,0.275,0.05808,1.1245,0.1825,0.01742
2025-07-19 16:00:00,0.4867,0.1865,0.16422,0.6265,16.21,0.5952,0.02435,0.1805,0.10703,0.2881,42.388,50.39,1.31516e-05,0.002102,0.05361,0.06197,0.0859,0.1419,0.0231,4.263,0.016838,0.01274,0.7982,0.09257,0.001045,0.2762,0.05834,1.1288,0.1819,0.01743
2025-07-19 17:00:00,0.4852,0.1861,0.16382,0.6242,16.18,0.6148,0.02427,0.1798,0.107,0.2866,42.118,50.05,1.30354e-05,0.002102,0.05371,0.06161,0.08576,0.1419,0.02294,4.252,0.016747,0.01275,0.798,0.09218,0.001042,0.2767,0.05812,1.1187,0.1809,0.01746
2025-07-19 18:00:00,0.4871,0.1879,0.1649,0.6291,16.3,0.6219,0.02452,0.1818,0.10804,0.2893,42.499,50.75,1.30966e-05,0.002114,0.05403,0.06224,0.08649,0.1437,0.02298,4.288,0.016822,0.01292,0.8051,0.09268,0.001049,0.2802,0.05873,1.1288,0.1824,0.01758
2025-07-19 19:00:00,0.4923,0.1897,0.16748,0.6373,16.67,0.6292,0.02495,0.1852,0.10978,0.2963,43.062,51.58,1.33309e-05,0.002141,0.05466,0.06362,0.08848,0.1459,0.02328,4.391,0.016994,0.0132,0.8198,0.09418,0.001071,0.2846,0.05894,1.1547,0.1878,0.01782
2025-07-19 20:00:00,0.4908,0.191,0.16856,0.6376,16.74,0.6254,0.02492,0.1855,0.10993,0.2958,43.121,51.77,1.33069e-05,0.002148,0.05519,0.06395,0.08846,0.1469,0.02324,4.428,0.017054,0.01318,0.825,0.09455,0.001075,0.2857,0.05895,1.1526,0.1903,0.01791
2025-07-19 21:00:00,0.4908,0.1897,0.16711,0.6339,16.65,0.6159,0.02493,0.1854,0.10969,0.294,42.99,51.48,1.33878e-05,0.002138,0.0552,0.06343,0.08779,0.1456,0.02324,4.369,0.016959,0.01312,0.8205,0.09458,0.001067,0.2846,0.05807,1.1525,0.1936,0.01778
2025-07-19 22:00:00,0.4937,0.1907,0.16814,0.6341,16.66,0.6112,0.02498,0.1859,0.10949,0.2954,42.94,51.53,1.34151e-05,0.002152,0.0553,0.06369,0.088,0.146,0.02343,4.37,0.016969,0.01315,0.8163,0.09536,0.001074,0.2853,0.05871,1.1468,0.1924,0.01782
2025-07-19 23:00:00,0.4965,0.1913,0.16835,0.6355,16.54,0.6163,0.02518,0.1879,0.11014,0.2979,43.208,51.86,1.34386e-05,0.00215,0.05544,0.06431,0.08876,0.1463,0.02381,4.412,0.017055,0.01325,0.8216,0.09528,0.00108,0.2874,0.05892,1.1513,0.1931,0.01797
2025-07-20 00:00:00,0.4933,0.1906,0.16773,0.6355,16.56,0.6122,0.02512,0.1862,0.10973,0.2964,43.126,51.62,1.35521e-05,0.002146,0.05562,0.06372,0.08808,0.1458,0.02336,4.382,0.016972,0.01317,0.8159,0.09503,0.001074,0.2869,0.05884,1.1481,0.1918,0.018
2025-07-20 01:00:00,0.493,0.1916,0.16726,0.6385,16.63,0.6102,0.025,0.1875,0.10972,0.2986,43.03,52.03,1.34747e-05,0.002145,0.05549,0.06397,0.08812,0.1465,0.02389,4.386,0.017043,0.01314,0.8155,0.09488,0.001077,0.287,0.06005,1.1481,0.191,0.01796
2025-07-20 02:00:00,0.4926,0.1922,0.16774,0.6393,16.6,0.607,0.02515,0.1875,0.10997,0.2989,43.242,52.36,1.35023e-05,0.002148,0.05582,0.06405,0.0885,0.1463,0.02387,4.385,0.017094,0.01316,0.8192,0.09468,0.00108,0.287,0.05969,1.1514,0.1941,0.01808
2025-07-20 03:00:00,0.496,0.1929,0.16779,0.6438,16.65,0.6119,0.02518,0.1894,0.11037,0.3003,43.485,52.84,1.36552e-05,0.002158,0.0558,0.06414,0.08922,0.1471,0.02408,4.394,0.01708,0.01323,0.8263,0.095,0.001087,0.2884,0.06118,1.1628,0.1966,0.01812
2025-07-20 04:00:00,0.498,0.1922,0.16733,0.6412,16.69,0.6218,0.02526,0.1909,0.11043,0.3028,43.433,53.39,1.35161e-05,0.002159,0.05571,0.06415,0.08935,0.1468,0.0245,4.366,0.016987,0.0132,0.8227,0.09455,0.001086,0.2875,0.06263,1.1622,0.1966,0.01817
2025-07-20 05:00:00,0.4993,0.1937,0.16807,0.6451,16.77,0.637,0.02539,0.1939,0.11177,0.3074,43.743,53.21,1.36189e-05,0.002168,0.05617,0.06529,0.09014,0.1485,0.02444,4.409,0.017132,0.01333,0.8257,0.09497,0.001119,0.2915,0.06241,1.1836,0.1988,0.01819
2025-07-20 06:00:00,0.4984,0.1945,0.16598,0.6445,16.75,0.6304,0.02535,0.1933,0.11128,0.3041,43.6,52.62,1.36227e-05,0.002168,0.05609,0.06527,0.08979,0.1492,0.02405,4.394,0.01712,0.01331,0.8291,0.09533,0.001183,0.2898,0.06244,1.1832,0.2,0.01832
2025-07-20 07:00:00,0.5001,0.1938,0.16717,0.6509,16.84,0.6336,0.02557,0.1941,0.11182,0.3039,43.986,53.2,1.36944e-05,0.002176,0.05625,0.06508,0.09024,0.1496,0.02434,4.42,0.017071,0.01337,0.837,0.09603,0.00118,0.2919,0.06273,1.1832,0.1985,0.01836
2025-07-20 08:00:00,0.5024,0.1957,0.17058,0.6549,17.0,0.639,0.02583,0.1961,0.11318,0.3104,44.7,53.74,1.39089e-05,0.002196,0.05665,0.06611,0.09156,0.1516,0.02443,4.47,0.017254,0.0134,0.8419,0.09661,0.001203,0.2939,0.06258,1.2014,0.2007,0.01852
2025-07-20 09:00:00,0.5021,0.196,0.17208,0.6519,16.99,0.645,0.02579,0.1962,0.11377,0.3109,45.01,54.18,1.38267e-05,0.002186,0.05616,0.06562,0.09105,0.1513,0.02423,4.473,0.017216,0.01345,0.8429,0.09692,0.001187,0.2937,0.06245,1.1931,0.2041,0.01881
2025-07-20 10:00:00,0.5016,0.1945,0.17031,0.6456,16.99,0.6368,0.02558,0.1944,0.1137,0.3119,44.795,53.76,1.3744e-05,0.00218,0.05599,0.0653,0.09069,0.1506,0.02425,4.458,0.017163,0.01339,0.8411,0.09669,0.001223,0.293,0.06202,1.1919,0.2054,0.01873
2025-07-20 11:00:00,0.501,0.1955,0.17155,0.6485,17.03,0.6363,0.02581,0.1964,0.11432,0.327,45.021,54.22,1.38768e-05,0.002186,0.05622,0.06617,0.09155,0.1519,0.02449,4.495,0.017326,0.01353,0.8449,0.09804,0.001233,0.2947,0.06332,1.2296,0.2061,0.01878
2025-07-20 12:00:00,0.5041,0.1952,0.17163,0.6525,17.05,0.6383,0.02582,0.1965,0.1146,0.3279,45.011,53.89,1.39002e-05,0.002188,0.05633,0.06672,0.0916,0.1527,0.02449,4.497,0.017321,0.01352,0.8466,0.09883,0.001253,0.2958,0.0634,1.2209,0.2052,0.01877
2025-07-20 13:00:00,0.5054,0.1965,0.1745,0.6507,17.18,0.6478,0.02604,0.1974,0.11565,0.3243,45.277,54.36,1.40426e-05,0.002198,0.05654,0.06683,0.09175,0.1536,0.02465,4.542,0.017459,0.01361,0.8473,0.0986,0.001255,0.2981,0.06457,1.2223,0.213,0.01882
2025-07-20 14:00:00,0.5036,0.1961,0.17147,0.6487,17.01,0.6463,0.02584,0.1968,0.11544,0.3222,45.012,54.0,1.40096e-05,0.002189,0.05659,0.06614,0.09153,0.1518,0.02471,4.505,0.017659,0.01353,0.8419,0.09729,0.001241,0.2969,0.06421,1.2248,0.2064,0.01877
2025-07-20 15:00:00,0.5121,0.1985,0.17437,0.6627,17.33,0.6507,0.0262,0.2007,0.11701,0.3258,45.755,54.83,1.4231e-05,0.002258,0.05757,0.06781,0.09272,0.1539,0.02497,4.546,0.01889,0.0137,0.8532,0.09884,0.001231,0.3027,0.06898,1.2803,0.2157,0.01893
2025-07-20 16:00:00,0.5214,0.2033,0.17749,0.6747,17.54,0.6528,0.02659,0.2029,0.11782,0.3297,46.06,55.1,1.44234e-05,0.002339,0.05783,0.06815,0.09369,0.1549,0.02509,4.563,0.019169,0.01391,0.8606,0.09891,0.001222,0.3044,0.06776,1.2619,0.2151,0.01906
2025-07-20 17:00:00,0.5201,0.205,0.17182,0.6624,17.25,0.6462,0.02616,0.1996,0.11616,0.3213,45.745,54.35,1.40605e-05,0.002262,0.05738,0.06691,0.09233,0.153,0.02506,4.501,0.019194,0.01372,0.8489,0.09818,0.001187,0.3007,0.06613,1.2457,0.2111,0.01888
2025-07-20 18:00:00,0.5212,0.2051,0.17416,0.6677,17.49,0.6563,0.02636,0.2025,0.11747,0.3298,45.931,54.62,1.43415e-05,0.002277,0.05788,0.06792,0.09324,0.1543,0.02519,4.53,0.019617,0.01373,0.855,0.09911,0.001219,0.3027,0.06737,1.2639,0.213,0.01905
2025-07-20 19:00:00,0.5218,0.2092,0.175,0.6665,17.45,0.6494,0.02628,0.2005,0.11698,0.3243,45.618,54.38,1.44069e-05,0.002259,0.05761,0.06748,0.09254,0.1529,0.02505,4.534,0.01978,0.01375,0.856,0.09912,0.001205,0.3017,0.06719,1.2616,0.2087,0.01896
2025-07-20 20:00:00,0.522,0.2031,0.17505,0.6632,17.42,0.6462,0.02614,0.2007,0.1165,0.3227,45.405,54.6,1.42007e-05,0.002245,0.05756,0.06674,0.09237,0.1528,0.02492,4.517,0.019613,0.01369,0.8501,0.09824,0.001201,0.3025,0.06805,1.2403,0.2092,0.01899
2025-07-20 21:00:00,0.5253,0.204,0.17531,0.6648,17.51,0.6487,0.02626,0.2025,0.11711,0.3234,45.666,54.63,1.42208e-05,0.002264,0.05783,0.06688,0.09274,0.1533,0.02496,4.536,0.019329,0.01371,0.8569,0.09853,0.001199,0.303,0.06844,1.2408,0.2083,0.01902
